AssetName,FloorPlanGroupName,RecommendationDate,InputtedRent,ChangeReason,Comment,User,Timestamp,recc_rate,recc_rate_lower,recc_rate_upper
Attiva Peachtree,2x2,2024-09-16,"2,500",Strong/High trends do not support rent recommendation,,Zack Knab,2024-09-17,2429.08642578125,2371.8232421875,2486.349365234375
Cortland Powell,2x2.5,2024-10-13,"1,930",Strong/High trends do not support rent recommendation,leased 96%,Melissa Jones,2024-10-14,1871.6514061679359,1830.3055060891545,1912.99725495667
Cortland Wren Northlake - Phase 1,2x2.5,2024-10-21,"2,107",Baseline Rent Accepted,leased 93%,Melissa Jones,2024-10-22,2077.2249581473216,2026.5800519670759,2127.8699776785716
Avington Park at Fossil Creek,3x2,2024-11-14,"2,083",Baseline Rent Accepted,,Jason Halpert,2024-11-15,2036.2907104492188,1985.6959228515625,2086.885498046875
Lake`s Edge,2x1,2024-10-02,"1,254",Baseline Rent Accepted,F90 95%,Melissa Jones,2024-10-03,1283.72265625,1252.2701416015625,1315.175048828125
Perimeter Circle,3x2,2024-09-15,"2,115",Baseline Rent Accepted,,Zack Knab,2024-09-16,2162.758544921875,2108.814453125,2216.702392578125
Cortland Belgate,2x2,2024-10-21,"1,625",Baseline Rent Accepted,leased 91%,Melissa Jones,2024-10-22,1652.808292872469,1613.2820477552816,1692.334415919344
Cortland Peachtree Corners,2x2,2024-11-03,"2,280",Strong/High trends do not support rent recommendation,First true rate change on RMP,Zack Knab,2024-11-04,2195.584021366004,2142.914099491004,2248.253943241004
Cortland Arrowhead Summit,1x1,2024-11-25,"1,432",Other Action taken (see comment),,Joshua Bivens,2024-11-26,1441.4158682987609,1408.0970206425109,1474.7347159550109
Cortland Rosslyn - Phase 1,2x2,2024-11-04,"4,775",Strong/High trends do not support rent recommendation,leased 93%,Melissa Jones,2024-11-05,4458.2332141804245,4359.852808538473,4556.613592183815
Cortland Decatur East,0x1,2024-09-16,"1,390",Strong/High trends do not support rent recommendation,,Zack Knab,2024-09-17,1339.2630615234375,1307.281494140625,1371.24462890625
Cortland Copper Springs,2x2,2024-12-15,"1,610",Other Action taken (see comment),"Low velocity with imm units trying to move before the end of year, staying over RR",Jason Halpert,2024-12-16,1679.48974609375,1640.5072021484375,1718.4722900390625
Cortland Deerfield Station,1x1,2025-01-05,"2,219",Baseline Rent Accepted,Dec -$38 (Optimal). Low F60.,Corinne Smith,2025-01-06,2222.5152396696158,2169.5916556852408,2275.4390677946158
Cortland Uptown Buckhead,1x1,2024-09-15,"1,400",Baseline Rent Accepted,,Zack Knab,2024-09-16,1427.5044562679598,1393.8124396663973,1461.1965949398348
Cortland Northlake,2x2.5,2024-09-18,"1,740",Strong/High trends do not support rent recommendation,F90 98%,Melissa Jones,2024-09-19,1656.6983597366898,1618.8388626663773,1694.5579788773148
Cortland University North,1x1,2024-10-21,"1,250",Low lead conversion,leased 94%,Melissa Jones,2024-10-22,1311.1925862630208,1279.8788655598958,1342.5061848958333
Cortland on Coyote Ridge,2x1,2024-09-15,"1,692",Baseline Rent Accepted,,Ruchi Naik,2024-09-16,1658.4996337890625,1618.380859375,1698.618408203125
Cortland Sunbury,2x2,2024-10-02,"1,615",Baseline Rent Accepted,F90 91%,Melissa Jones,2024-10-03,1614.9021809895833,1575.6442464192708,1654.1602376302083
Cortland North Dallas,2x1,2024-09-17,"1,754",Baseline Rent Accepted,,Ruchi Naik,2024-09-18,1722.5835367838542,1680.5449625651042,1764.6221110026042
Abbie Lakes,2x2,2024-10-23,"1,350",Baseline Rent Accepted,leased 95%,Melissa Jones,2024-10-24,1339.548130580357,1307.097446986607,1371.9989362444196
Cortland Decatur East,1x1,2024-08-28,"1,655",Other Action taken (see comment),Not dropping below RR with the current velocity,Zack Knab,2024-08-29,1585.0779726821766,1548.9134219009266,1621.2425234634266
Cortland Decatur East,1x1,2024-08-28,"1,655",Other Action taken (see comment),Not dropping below RR with the current velocity,Zack Knab,2024-08-29,1585.0779726821766,1548.9134219009266,1621.2425234634266
Cortland University City,3x2,2024-11-04,"1,620",Known product issue,leased 81%,Melissa Jones,2024-11-05,1675.3893364800347,1634.6538628472222,1716.1246880425347
Fountain Wood,1x1,2024-08-11,"1,421",Strong/High trends do not support rent recommendation,,Ruchi Naik,2024-08-12,1325.2021077473958,1294.7686360677083,1355.6354573567708
Cortland at the Nations,1x1,2024-10-20,"1,845",Baseline Rent Accepted,leased 97%,Melissa Jones,2024-10-21,1805.435302734375,1761.79931640625,1849.0711656796034
Cortland Duluth - Phase 2A,2x1,2024-10-01,"1,580",Strong/High trends do not support rent recommendation,,Zack Knab,2024-10-02,1531.1656494140625,1493.0443115234375,1569.2869873046875
Cortland Sunbury,3x2.5,2024-08-21,"2,367",Baseline Rent Accepted,F90 100%,Melissa Jones,2024-08-22,2367.3125,2308.129638671875,2426.4951171875
Cortland Broomfield,2x2,2024-08-20,"2,484",Soft/Low trends do not support rent recommendation,,Joshua Bivens,2024-08-21,2592.5510506465516,2531.7395272090516,2653.3628182246766
Cortland Oleander - Phase 1,2x2,2024-10-01,"2,380",Other Action taken (see comment),adding concession,Zack Knab,2024-10-02,2344.33837890625,2291.5315017700195,2397.14501953125
Attiva Peachtree,1x1,2024-08-28,"1,955",Other Action taken (see comment),25% staleness is applied to 3 units,Zack Knab,2024-08-29,1870.386181640625,1826.121533203125,1914.650830078125
Cortland Viridian,2x1,2024-10-01,"1,840",Other Action taken (see comment),have to keep rates above 3131,Zack Knab,2024-10-02,1795.9970703125,1752.53857421875,1839.45556640625
Cortland at 2534,1x1,2024-07-24,"1,694",Baseline Rent Accepted,,Joshua Bivens,2024-07-25,1735.551841860912,1693.9806748687245,1777.1230088530995
Cortland Rosslyn - Phase 2,2x2,2024-10-24,"4,325",Baseline Rent Accepted,leased 94%,Melissa Jones,2024-10-25,4128.963923219774,4036.2848420690316,4221.643038390112
Cortland Belgate,2x2,2024-09-19,"1,565",Baseline Rent Accepted,F90 91%,Melissa Jones,2024-09-20,1585.2796063490316,1547.441593653719,1623.117619044344
The Addison at Sandy Springs,2x1,2024-11-05,"1,375",Baseline Rent Accepted,,Zack Knab,2024-11-06,1376.930419921875,1343.36962890625,1410.4910888671875
Cortland Olde Raleigh,2x2,2024-10-07,"1,555",Baseline Rent Accepted,leased 88%,Melissa Jones,2024-10-08,1526.5495431082588,1490.9777657645088,1562.1213204520088
Cortland Windward,2x2,2024-08-19,"1,950",Baseline Rent Accepted,,Zack Knab,2024-08-20,1980.168651380037,1933.0608295641448,2027.2764940763775
Cortland Windward,2x2,2024-08-19,"1,950",Baseline Rent Accepted,,Zack Knab,2024-08-20,1980.168651380037,1933.0608295641448,2027.2764940763775
Jefferson Chase,3x2.5,2024-10-20,"1,867",Baseline Rent Accepted,leased 98%,Melissa Jones,2024-10-21,1914.8916829427083,1867.0635579427083,1962.7196858723958
Cortland Duluth - Phase 1C,2x1,2024-08-28,"1,585",Baseline Rent Accepted,,Zack Knab,2024-08-29,1562.3567854400374,1529.3826643462874,1595.3309065337874
Cortland at RTP,1x1,2024-10-07,"1,285",Known people issue,leased 86%,Melissa Jones,2024-10-08,1238.4128137347343,1211.3431115862968,1265.4825158831718
Cortland Lone Tree,2x2,2024-07-24,"2,414",Strong/High trends do not support rent recommendation,,Joshua Bivens,2024-07-25,2317.5761442364387,2262.3691129864387,2372.7834196270637
Cortland Cary - Phase 1,0x1,2024-08-29,"1,299",Other Action taken (see comment),"F90 91%, less drastic decrease",Melissa Jones,2024-08-30,1231.857987837358,1203.572831587358,1260.1430220170455
1000 Spalding,2x1,2024-11-03,"1,610",Strong/High trends do not support rent recommendation,,Zack Knab,2024-11-04,1515.917080965909,1481.277676669034,1550.556485262784
Cortland Northlake,2x2,2024-08-11,"1,601",Baseline Rent Accepted,F90 97.5%,Melissa Jones,2024-08-12,1568.692138671875,1536.1529541015625,1601.2313232421875
Cortland Bermuda Lake,1x1,2024-11-05,"1,620",Soft/Low trends do not support rent recommendation,,Melissa Jones,2024-11-06,1665.9743129185267,1626.8227015904017,1705.1259242466517
Lake Ridge,2x1,2024-10-20,"1,320",Baseline Rent Accepted,leased 94.5%,Melissa Jones,2024-10-21,1346.2008056640625,1313.173583984375,1379.2281494140625
Abbie Lakes,2x1,2024-08-11,"1,306",Baseline Rent Accepted,F90 93%,Melissa Jones,2024-08-12,1333.7382173084077,1300.9631928943452,1366.5132417224702
Cortland University North,1x1,2024-10-31,"1,245",Low lead conversion,leased 93%,Melissa Jones,2024-11-01,1310.8262532552083,1279.5216878255208,1342.1306966145833
Sunbury Ridge,2x1,2024-11-03,"1,370",Low lead conversion,leased 93%,Melissa Jones,2024-11-04,1430.3094075520833,1395.5099690755208,1465.1087239583333
Cortland at the Hill,1x1,2024-07-24,"1,785",Other Action taken (see comment),remapping,Zack Knab,2024-07-25,1712.8301658401947,1674.0946922073822,1751.5655174026947
Cortland Seventy Seven,1x1,2024-10-14,"1,250",Baseline Rent Accepted,leased 90%,Melissa Jones,2024-10-15,1305.7539075625841,1276.2320569766466,1335.2758802188341
Cortland Peachtree Corners,2x2,2024-10-01,"2,255",Soft/Low trends do not support rent recommendation,,Zack Knab,2024-10-02,2217.104773319129,2163.897009647254,2270.312781131629
Cortland Midtown East Phase 2 - Avenues,2x2,2024-10-14,"1,700",Strong/High trends do not support rent recommendation,leased 95%,Melissa Jones,2024-10-15,1613.5179716651119,1576.0345732276119,1651.0014921729244
Sunbury Ridge,2x1.5,2024-10-02,"1,464",Soft/Low trends do not support rent recommendation,F90 93%,Melissa Jones,2024-10-03,1543.8489757719494,1507.7378917875744,1579.9600597563244
Cortland University City,2x2,2024-10-14,"1,495",Known product issue,leased 85%,Melissa Jones,2024-10-15,1436.7192151868664,1403.3400647962414,1470.0983655774914
Cortland Gateway Park,1x1,2024-07-24,"1,731",Baseline Rent Accepted,,Joshua Bivens,2024-07-25,1770.0299479166667,1729.0395914713542,1811.0203043619792
Cortland Seventy Seven,2x2,2024-10-24,"1,451",Baseline Rent Accepted,leased 89%,Melissa Jones,2024-10-25,1434.9220604834618,1401.6703514990868,1468.1738915381493
Cortland Wren Northlake - Phase 1,2x2.5,2024-09-19,"2,040",Baseline Rent Accepted,F90 79%,Melissa Jones,2024-09-20,2039.6848754882812,1989.9783761160713,2089.3912179129466
Cortland Cotswold,1x1,2024-08-29,"1,265",Low lead volume,"F90 93%, less drastic increase",Melissa Jones,2024-08-30,1350.900599888393,1323.5745500837054,1378.226771763393
Cortland Midtown Miami,0x1,2024-11-05,"2,600",Other Action taken (see comment),,Melissa Jones,2024-11-06,2483.4486490885415,2426.8102213541665,2540.0868326822915
Cortland Duluth - Phase 2A,3x2,2024-10-01,"1,970",Strong/High trends do not support rent recommendation,,Zack Knab,2024-10-02,1870.1189778645833,1823.5618489583333,1916.6761067708333
Cortland Oleander - Phase 2,2x2,2024-09-16,"2,150",Other Action taken (see comment),balancing with other phase,Zack Knab,2024-09-17,2106.643497800364,2056.302628896769,2156.984318112864
Cortland Falls River,2x2,2024-08-19,"1,576",Baseline Rent Accepted,"F90 91%, concession implemented",Melissa Jones,2024-08-20,1585.24609375,1547.9212646484375,1622.571044921875
Lake Ridge,2x1,2024-10-23,"1,313",Baseline Rent Accepted,leased 94.5%,Melissa Jones,2024-10-24,1346.2008056640625,1313.173583984375,1379.2281494140625
Cortland Belgate,1x1,2024-10-21,"1,376",Low lead conversion,leased 92%,Melissa Jones,2024-10-22,1432.5664884606185,1398.0750333824935,1467.058065609056
Cortland NoDa,1x1.5,2024-11-04,"1,910",Baseline Rent Accepted,leased 89%,Melissa Jones,2024-11-05,1874.0863850911458,1831.4425862630208,1916.7301839192708
Cortland Oleander - Phase 1,1x1,2024-10-01,"1,765",Other Action taken (see comment),adding concession,Zack Knab,2024-10-02,1714.5411253511236,1675.7457151948736,1753.3365355073736
Cortland Holcomb Bridge,1x1,2024-09-12,"1,460",Baseline Rent Accepted,,Zack Knab,2024-09-13,1487.595458984375,1450.780517578125,1524.4102783203125
Cortland Holcomb Bridge,1x1,2024-09-12,"1,460",Baseline Rent Accepted,,Zack Knab,2024-09-13,1487.595458984375,1450.780517578125,1524.4102783203125
Cortland East Cobb,1x1,2024-09-12,"1,560",Soft/Low trends do not support rent recommendation,,Zack Knab,2024-09-13,1639.9114484357403,1603.6118878888653,1676.2111310529278
Cortland East Cobb,1x1,2024-10-01,"1,520",Soft/Low trends do not support rent recommendation,,Zack Knab,2024-10-02,1629.3030499982403,1593.2686261701153,1665.3374738263653
Cortland Belgate,3x2,2024-11-04,"1,870",Soft/Low trends do not support rent recommendation,leased 85%,Melissa Jones,2024-11-05,2233.350379356971,2178.482947716346,2288.217810997596
Cortland Peachtree Corners,2x2.5,2024-09-16,"3,055",Baseline Rent Accepted,,Zack Knab,2024-09-17,3001.4933268229165,2927.4977213541665,3075.4889322916665
Cortland on Coyote Ridge,3x2,2024-09-15,"2,411",Baseline Rent Accepted,,Ruchi Naik,2024-09-16,2397.9491373697915,2340.1984049479165,2455.7001139322915
1000 Spalding,3x2,2024-09-16,"2,360",Baseline Rent Accepted,,Zack Knab,2024-09-17,2307.4868977864585,2251.2578938802085,2363.7156575520835
The Bend at Broad,1x1,2024-09-30,"1,070",Baseline Rent Accepted,F90 93%,Melissa Jones,2024-10-01,1092.5702446831597,1065.7803276909722,1119.3601616753472
The Bend at Broad,2x1,2024-08-28,"1,197",Baseline Rent Accepted,F90 92%,Melissa Jones,2024-08-29,1218.607205904447,1188.6480994591345,1248.566434420072
Cortland West Nashville,3x2,2024-10-06,"2,850",Strong/High trends do not support rent recommendation,leased 94%,Melissa Jones,2024-10-07,2694.1005132147607,2628.0218999335107,2760.1788823553857
Cortland East Cobb,2x1,2024-08-28,"1,790",Baseline Rent Accepted,,Zack Knab,2024-08-29,1758.825927734375,1715.277099609375,1802.374755859375
Cortland East Cobb,2x1,2024-08-28,"1,770",Baseline Rent Accepted,,Zack Knab,2024-08-29,1758.825927734375,1715.277099609375,1802.374755859375
Cortland at RTP,3x2,2024-10-21,"1,730",Known product issue,leased 83%,Melissa Jones,2024-10-22,1624.6576334635417,1584.4578043619792,1664.8574625651042
Cortland Highcroft,3x2,2024-10-21,"2,034",Baseline Rent Accepted,leased 92%,Melissa Jones,2024-10-22,2003.7770620492788,1955.2787710336538,2052.275353064904
Cortland Hilliard,1x1,2024-08-18,"1,375",Baseline Rent Accepted,F90 95%,Melissa Jones,2024-08-19,1347.91552734375,1315.705078125,1380.1258544921875
Cortland Hilliard,2x2,2024-10-06,"1,468",Soft/Low trends do not support rent recommendation,leased 90%,Melissa Jones,2024-10-07,1518.5644309303977,1482.0121848366477,1555.1165549538352
Sunbury Ridge,2x1,2024-10-02,"1,380",Low lead conversion,F90 93%,Melissa Jones,2024-10-03,1435.6527913411458,1400.7198079427083,1470.5857747395833
Cortland Powell,1x1,2024-10-02,"1,288",Baseline Rent Accepted,F90 90%,Melissa Jones,2024-10-03,1362.5098063151042,1332.1449381510417,1392.8745524088542
Cortland Hilliard,1x1,2024-10-23,"1,269",Baseline Rent Accepted,leased 92.5%,Melissa Jones,2024-10-24,1269.0130615234375,1238.7752685546875,1299.2508544921875
Reserve at Abbie Lakes,2x2,2024-09-30,"1,309",Soft/Low trends do not support rent recommendation,F90 90%,Melissa Jones,2024-10-01,1433.77392578125,1398.3045654296875,1469.2432861328125
Cortland Powell,2x2,2024-10-06,"1,840",Strong/High trends do not support rent recommendation,leased 97%,Melissa Jones,2024-10-07,1772.3992958470394,1734.8459215666119,1809.9527035361841
Cortland Cary - Phase 1,0x1,2024-09-19,"1,310",Strong/High trends do not support rent recommendation,F90 95.5%,Melissa Jones,2024-09-20,1222.7409224076705,1194.6837935014205,1250.798173384233
Cortland East Cobb,2x2,2024-08-28,"2,050",Soft/Low trends do not support rent recommendation,,Zack Knab,2024-08-29,2115.992229320385,2063.879472520616,2168.1050166377313
Reserve at Abbie Lakes,2x2,2024-10-02,"1,309",Baseline Rent Accepted,F90 87.5%,Melissa Jones,2024-10-03,1353.03076171875,1319.5799560546875,1386.4814453125
Cortland 3131,2x2,2024-09-22,"1,865",Baseline Rent Accepted,,Zack Knab,2024-09-23,1856.6292671535325,1811.75707477072,1901.5015816066575
Cortland 3131,2x2,2024-09-22,"1,865",Baseline Rent Accepted,,Zack Knab,2024-09-23,1856.6292671535325,1811.75707477072,1901.5015816066575
The Bend at Broad,2x1,2024-08-18,"1,193",Soft/Low trends do not support rent recommendation,F90 91%,Melissa Jones,2024-08-19,1222.3246131310095,1192.272489107572,1252.3766150841345
Lake Ridge,2x1,2024-09-30,"1,349",Baseline Rent Accepted,F90 95%,Melissa Jones,2024-10-01,1349.350830078125,1316.244873046875,1382.4569091796875
Abbie Lakes,1x1,2024-10-06,"1,168",Baseline Rent Accepted,leased 96%,Melissa Jones,2024-10-07,1196.4158296130952,1167.0739106677827,1225.7577485584077
Cortland Belgate,2x2,2024-08-18,"1,703",Baseline Rent Accepted,F90 91.5%,Melissa Jones,2024-08-19,1702.5073895521566,1661.738712794344,1743.276066309969
Cortland Allen Station,2x2,2024-08-22,"2,129",Baseline Rent Accepted,,Ruchi Naik,2024-08-23,2146.295652962773,2097.4585474566684,2195.132567025273
Cortland Peachtree Corners,1x1,2024-08-13,"1,685",Baseline Rent Accepted,,Zack Knab,2024-08-14,1699.2392976063463,1660.5561921375963,1737.9224030750963
Jefferson Chase,3x2,2024-10-30,"1,645",Baseline Rent Accepted,leased 95.5%,Melissa Jones,2024-10-31,1680.3992254083807,1638.8124334161932,1721.9858953302557
Lake Ridge,1x1,2024-08-28,"1,210",Strong/High trends do not support rent recommendation,F90 100%,Melissa Jones,2024-08-29,1097.29150390625,1070.48583984375,1124.0972900390625
Cortland Wren Northlake - Phase 1,0x1,2024-10-21,"1,300",Strong/High trends do not support rent recommendation,leased 100%,Melissa Jones,2024-10-22,1180.1083697150734,1151.708589441636,1208.508149988511
Cortland Arbor Hills,1x1,2024-08-22,"1,699",Baseline Rent Accepted,,Ruchi Naik,2024-08-23,1683.6976318359375,1645.7202044547873,1721.6750384391623
Cortland at National Landing,0x1,2024-10-21,"2,117",Baseline Rent Accepted,leased 94%,Melissa Jones,2024-10-22,2074.9904039171006,2032.806613498264,2117.174089219835
Cortland Sunbury,2x2.5,2024-10-23,"1,775",Strong/High trends do not support rent recommendation,leased 97%,Melissa Jones,2024-10-24,1666.64111328125,1624.97509765625,1708.3072509765625
Cortland East Cobb,2x2,2024-07-21,"2,075",Baseline Rent Accepted,,Zack Knab,2024-07-22,2074.997873942057,2023.9099482783565,2126.085730658637
Cortland Wren Northlake - Phase 1,1x1,2024-09-23,"1,385",Baseline Rent Accepted,F90 93.5%,Melissa Jones,2024-09-24,1311.495155892721,1280.2474752286585,1342.742958627096
Cortland Dublin,1x1,2024-10-23,"1,357",Strong/High trends do not support rent recommendation,leased 96%,Melissa Jones,2024-10-24,1264.9155680338542,1234.0920817057292,1295.7389322916667
Cortland NoDa,1x1,2024-07-16,"1,710",Baseline Rent Accepted,F90 92%,Melissa Jones,2024-07-17,1690.0333094903601,1651.7795253106726,1728.2870936700476
Cortland Gateway Park,3x2,2024-07-16,"2,737","Cashflow strategy,  Elevated occupancy goal v. budget",,Joshua Bivens,2024-07-17,2762.314697265625,2695.325439453125,2829.3037109375
Cortland Gateway Park,3x2,2024-07-16,"2,730","Cashflow strategy,  Elevated occupancy goal v. budget",,Joshua Bivens,2024-07-17,2762.314697265625,2695.325439453125,2829.3037109375
Cortland East Cobb,1x1,2024-07-21,"1,595",Baseline Rent Accepted,,Zack Knab,2024-07-22,1598.2857160138653,1563.0268048810528,1633.5447492169903
Cortland East Cobb,1x1,2024-07-21,"1,595",Strong/High trends do not support rent recommendation,,Zack Knab,2024-07-22,1598.2857160138653,1563.0268048810528,1633.5447492169903
Tramore Village,1x1,2024-07-16,"1,285",Baseline Rent Accepted,,Zack Knab,2024-07-17,1252.716468685963,1223.580970639088,1281.851966732838
Tramore Village,1x1,2024-07-16,"1,285",Baseline Rent Accepted,,Zack Knab,2024-07-17,1252.716468685963,1223.580970639088,1281.851966732838
Cortland at New Albany,1x1,2024-10-20,"1,505",Strong/High trends do not support rent recommendation,leased 97%,Melissa Jones,2024-10-21,1421.2017822265625,1385.9217529296875,1456.4818115234375
Cortland Bull City,2x2,2024-09-23,"2,190","Cashflow strategy,  Elevated occupancy goal v. budget",F90 93%,Melissa Jones,2024-09-24,2270.8556399290587,2217.022390782148,2324.6888918821837
Cortland Lex,3x2,2024-08-28,"2,300",Baseline Rent Accepted,,Zack Knab,2024-08-29,2351.413818359375,2297.80224609375,2405.025390625
Cortland Lex,3x2,2024-08-28,"2,300",Baseline Rent Accepted,,Zack Knab,2024-08-29,2351.413818359375,2297.80224609375,2405.025390625
Cortland Cary - Phase 2,3x2,2024-09-23,"2,210",Soft/Low trends do not support rent recommendation,F90 86%,Melissa Jones,2024-09-24,2269.6230119977677,2215.7038225446427,2323.5422014508927
Cortland at the Hill,1x1,2024-07-23,"1,825",Other Action taken (see comment),remap FPs,Zack Knab,2024-07-24,1678.5577522944477,1640.0052608749243,1717.1103634139868
Cortland Decatur East,3x2,2024-08-28,"2,815",Baseline Rent Accepted,,Zack Knab,2024-08-29,2812.200568704044,2743.932258157169,2880.468879250919
Cortland River North - Phase 1,2x2,2024-07-15,"3,610",Other Action taken (see comment),Need to lease larger units before fall in Chicago,Zack Knab,2024-07-16,3742.769929108796,3655.983063874421,3829.556550202546
Cortland East Cobb,1x1,2024-07-16,"1,595",Baseline Rent Accepted,,Zack Knab,2024-07-17,1599.5772199201153,1564.2860822248028,1634.8684796857403
Cortland Sugarloaf,1x1,2024-07-16,"1,485",Baseline Rent Accepted,,Zack Knab,2024-07-17,1504.2456519717261,1469.6379859561011,1538.8533179873511
Cortland Sugarloaf,1x1,2024-07-16,"1,485",Baseline Rent Accepted,,Zack Knab,2024-07-17,1504.2456519717261,1469.6379859561011,1538.8533179873511
Cortland at Green Valley,1x1,2024-07-16,"1,728",Soft/Low trends do not support rent recommendation,,Joshua Bivens,2024-07-17,1662.42663257153,1622.7416960480925,1702.111447024655
Cortland Duluth - Phase 1C,2x2,2024-07-30,"1,840",Baseline Rent Accepted,,Zack Knab,2024-07-31,1853.997517257771,1814.326618820271,1893.6682936249586
Cortland Belgate,1x1,2024-07-18,"1,411",Baseline Rent Accepted,F90 97%,Melissa Jones,2024-07-19,1411.2217618981185,1377.263876155931,1445.1795255699935
Cortland Prairie Creek,3x2,2024-07-17,"2,492",Baseline Rent Accepted,staleness discount,Shalina Daswani,2024-07-18,2497.677329009434,2436.100912993809,2559.253745025059
Cortland Prairie Creek,3x2,2024-07-17,"2,492",Baseline Rent Accepted,staleness discount,Shalina Daswani,2024-07-18,2497.677329009434,2436.100912993809,2559.253745025059
Cortland NoDa,2x2,2024-07-16,"2,304",Baseline Rent Accepted,F90 92%,Melissa Jones,2024-07-17,2320.8115334024233,2268.0388283242983,2373.5844826211733
Cortland Highcroft,1x1,2024-07-29,"1,480",Other Action taken (see comment),"F90 91%, less drastic decrease",Melissa Jones,2024-07-30,1486.9353406182652,1452.0464246026402,1521.8242566338902
Cortland Prairie Creek,2x2,2024-07-17,"2,197",Other Action taken (see comment),staleness discount,Shalina Daswani,2024-07-18,2259.4619954427085,2205.8164876302085,2313.1072591145835
Cortland Powell,2x2.5,2024-07-17,"1,994",Baseline Rent Accepted,F90 94%,Melissa Jones,2024-07-18,2045.1495412618171,1999.422100676208,2090.8770803243174
1000 Spalding,2x1,2024-08-20,"1,595",Baseline Rent Accepted,,Zack Knab,2024-08-21,1583.432461825284,1547.1051913174715,1619.7597323330965
Cortland East Cobb,2x1,2024-10-02,"1,710",Baseline Rent Accepted,,Zack Knab,2024-10-03,1735.6065673828125,1692.6383056640625,1778.5748291015625
Cortland Cotswold,2x2,2024-08-12,"1,585",Baseline Rent Accepted,F90 88%,Melissa Jones,2024-08-13,1584.6892951516545,1546.0757697610295,1623.3028205422795
Cortland Flatirons,2x2,2024-08-20,"2,584",Soft/Low trends do not support rent recommendation,,Joshua Bivens,2024-08-21,2590.7084147135415,2527.0917154947915,2654.3251139322915
Cortland Highcroft,2x1,2024-08-12,"1,476",Baseline Rent Accepted,F90 83%,Melissa Jones,2024-08-13,1476.4045003255208,1439.5152180989583,1513.2937825520833
Cortland NoDa,1x1,2024-08-12,"1,604",Baseline Rent Accepted,F90 87%,Melissa Jones,2024-08-13,1608.5196376153601,1572.3036952325476,1644.7354579278601
Cortland Wren Northlake - Phase 1,2x2.5,2024-11-04,"2,055",Baseline Rent Accepted,leased 86%,Melissa Jones,2024-11-05,2063.1498064313614,2012.8567940848213,2113.4429757254466
Battery 1st Base,1x1,2024-08-12,"1,850",Baseline Rent Accepted,,Zack Knab,2024-08-13,1808.4748569542253,1767.1107203523877,1849.8389961350133
Cortland Falls River,1x1,2024-08-12,"1,281",Baseline Rent Accepted,F90 93%,Melissa Jones,2024-08-13,1302.5487467447917,1271.6516520182292,1333.4458414713542
Cortland Duluth - Phase 2A,2x2,2024-08-20,"1,680",Strong/High trends do not support rent recommendation,,Zack Knab,2024-08-21,1620.1420522836538,1580.5722280649038,1659.7119985727163
Cortland at the Nations,0x1,2024-09-23,"1,525",Strong/High trends do not support rent recommendation,F90 98%,Melissa Jones,2024-09-24,1423.9872174944196,1390.4410749162946,1457.533238002232
Cortland Highcroft,1x1,2024-08-12,"1,418",Baseline Rent Accepted,F90 90%,Melissa Jones,2024-08-13,1413.8053357354527,1380.7446667901402,1446.8660046807652
Cortland NoDa,1x1,2024-07-29,"1,687",Baseline Rent Accepted,F90 90%,Melissa Jones,2024-07-30,1695.6863856622351,1657.2913661309851,1734.0815272637976
Cortland Hilliard,2x2,2024-08-08,"1,596",Baseline Rent Accepted,F90 86%,Melissa Jones,2024-08-09,1599.4570090553977,1560.8824240944602,1638.0314719460227
Battery 1st Base,1x1,2024-08-08,"1,880",Other Action taken (see comment),moving in right direction,Zack Knab,2024-08-09,1808.478886993838,1767.1146283216879,1849.8431465256383
Cortland Cary - Phase 1,0x1,2024-09-23,"1,300",Strong/High trends do not support rent recommendation,F90 95.5%,Melissa Jones,2024-09-24,1222.7399458451705,1194.6828169389205,1250.7970747514205
Cortland Olde Raleigh,1x1,2024-07-29,"1,360",Baseline Rent Accepted,F90 98.5%,Melissa Jones,2024-07-30,1340.9025950712316,1309.2292552274816,1372.5759349149816
Cortland Midtown East Phase 2 - Avenues,1x1,2024-08-09,"1,537",Baseline Rent Accepted,F90 91%,Melissa Jones,2024-08-10,1503.5945271236797,1469.9623249752422,1537.2266072018047
Cortland Cotswold,2x1,2024-07-29,"1,526",Baseline Rent Accepted,F90 97%,Melissa Jones,2024-07-30,1526.34812298943,1489.14158002068,1563.55466595818
Cortland at Twin Creeks,1x1,2024-08-14,"1,372",Baseline Rent Accepted,,Ruchi Naik,2024-08-15,1358.421630859375,1326.4111328125,1390.43212890625
Battery 1st Base,2x2,2024-08-08,"2,470",Other Action taken (see comment),moving in right direction,Zack Knab,2024-08-09,2405.5255607836175,2349.2606682054925,2461.7906975023675
Cortland on Coyote Ridge,1x1,2024-08-22,"1,547",Strong/High trends do not support rent recommendation,,Ruchi Naik,2024-08-23,1474.7180001395088,1440.5030343191963,1508.9330880301338
Cortland at the Nations,0x1,2024-08-12,"1,468",Baseline Rent Accepted,F90 96%,Melissa Jones,2024-08-13,1433.846958705357,1400.0543561662946,1467.6395612444196
Cortland at the Nations,0x1,2024-07-26,"1,554",Baseline Rent Accepted,F90 96%,Melissa Jones,2024-07-27,1553.8248639787946,1517.0328717912946,1590.616978236607
Cortland North Brookhaven,3x2,2024-08-12,"2,680",Baseline Rent Accepted,,Zack Knab,2024-08-13,2665.5515485491073,2600.2475934709823,2730.8555036272323
