AssetName,FloorPlanGroupName,RecommendationDate,InputtedRent,ChangeReason,Comment,User,Timestamp,recc_rate,recc_rate_lower,recc_rate_upper
Cortland East Cobb,2x2,2024-09-15,"1,940",Soft/Low trends do not support rent recommendation,,Zack Knab,2024-09-16,1992.4885615596065,1943.4634150752315,2041.5137080439815
The Bend at Broad,1x1,2024-09-03,"1,011",Soft/Low trends do not support rent recommendation,F90 89%,Melissa Jones,2024-09-04,1116.4089898003472,1089.0230034722222,1143.7948540581597
Cortland Windward,1x1,2024-10-02,"1,560",Baseline Rent Accepted,,Zack Knab,2024-10-03,1554.3376808703786,1517.3938332141286,1591.2815285266286
Cortland NoDa,1x1,2024-09-03,"1,600",Soft/Low trends do not support rent recommendation,F90 90%,Melissa Jones,2024-09-04,1592.2646327325476,1556.4550624200476,1628.0740809747351
Cortland Duluth - Phase 1C,2x2,2024-09-16,"1,710",Baseline Rent Accepted,,Zack Knab,2024-09-17,1708.5078932343336,1672.474323898396,1744.541462570271
Cortland Duluth - Phase 1C,2x2,2024-09-16,"1,710",Baseline Rent Accepted,,Zack Knab,2024-09-17,1708.5078932343336,1672.474323898396,1744.541462570271
Cortland Northlake,2x2,2024-10-09,"1,580",Strong/High trends do not support rent recommendation,leased 94%,Melissa Jones,2024-10-10,1490.2716878255208,1459.7138264973958,1520.8295491536458
Cortland West Nashville,1x1,2024-09-29,"1,837",Baseline Rent Accepted,F90 96%,Melissa Jones,2024-09-30,1826.4181828153305,1782.2541203153305,1870.5822453153305
Cortland League City,1x1,2024-11-07,"1,345",Baseline Rent Accepted,,Jason Halpert,2024-11-08,1343.20556640625,1316.19775390625,1370.2135009765625
Cortland West Nashville,0x1,2024-10-20,"1,510",Baseline Rent Accepted,leased 91%,Melissa Jones,2024-10-21,1499.107421875,1462.9710693359375,1535.24365234375
Cortland at 2534,1x1,2025-02-16,"1,542",Other Action taken (see comment),Holding the course,Joshua Bivens,2025-02-17,1501.6262307088882,1465.3078713338882,1537.9444680135757
Huntington Glen,1x1,2025-02-16,"1,330",Other Action taken (see comment),"Visits have dipped, need to get up before we escalate rate",Jason Halpert,2025-02-17,1336.7027389171512,1307.478521302689,1365.9270786019258
Cortland Arbor Hills,1x1,2024-09-12,"1,569",Baseline Rent Accepted,,Ruchi Naik,2024-09-13,1600.411005547706,1564.5157405772109,1636.306272466132
Cortland Olde Raleigh,1x1,2024-09-03,"1,356",Strong/High trends do not support rent recommendation,F90 96%,Melissa Jones,2024-09-04,1324.4222483915441,1293.1608958524816,1355.6834788602941
Cortland Powell,1x1,2024-09-15,"1,318",Baseline Rent Accepted,leased 85%,Melissa Jones,2024-09-16,1322.2746988932292,1292.9158121744792,1351.6337076822917
Cortland at Coalton,2x2,2024-09-17,"2,824",Strong/High trends do not support rent recommendation,,Joshua Bivens,2024-09-18,2747.3114229090074,2681.7640596277574,2812.8590303308824
Cortland Cary - Phase 2,0x1,2024-08-29,"1,420",Strong/High trends do not support rent recommendation,F90 100%,Melissa Jones,2024-08-30,1180.1165771484375,1150.6136474609375,1209.6195068359375
Cortland Inkwell Greenhouse,2x2,2024-11-07,"1,686",Baseline Rent Accepted,,Jason Halpert,2024-11-08,1678.9427851287412,1639.1514032928037,1718.7340448943662
Cortland Belgate,3x2,2024-10-21,"1,881",Low lead conversion,leased 89%,Melissa Jones,2024-10-22,2124.795447716346,2072.641836313101,2176.949012169471
Cortland Falls River,2x2,2024-10-14,"1,550",Low lead conversion,leased 90%,Melissa Jones,2024-10-15,1504.3316650390625,1469.0296630859375,1539.6337890625
Abbie Lakes,1x1,2024-08-28,"1,208",Baseline Rent Accepted,F90 94%,Melissa Jones,2024-08-29,1207.5231294177827,1177.9035005115327,1237.1427583240327
Jefferson Chase,3x2.5,2024-08-11,"1,855",Low lead conversion,F90 92%,Melissa Jones,2024-08-12,1929.2974446614583,1881.1093343098958,1977.4856770833333
Cortland at RTP,1x1,2024-10-14,"1,285",Known product issue,leased 85%,Melissa Jones,2024-10-15,1235.9870324847343,1208.9779992816093,1262.9960656878593
Cortland Wren Northlake - Phase 1,2x2,2024-10-21,"1,615",Baseline Rent Accepted,leased 90%,Melissa Jones,2024-10-22,1598.071533203125,1560.1119384765625,1636.0311279296875
Abbie Lakes,2x1,2024-10-30,"1,265",Low lead conversion,leased 92%,Melissa Jones,2024-10-31,1307.1185884021577,1275.0090913318452,1339.2280854724702
Cortland Powell,2x2,2024-10-13,"1,840",Strong/High trends do not support rent recommendation,leased 97%,Melissa Jones,2024-10-14,1772.3986559416119,1734.8451891447369,1809.9520302220394
Cortland Powell,2x2.5,2024-08-28,"1,855",Low lead conversion,F90 96%,Melissa Jones,2024-08-29,1927.1402639180671,1884.3629201680671,1969.917462004333
Cortland at RTP,3x2,2024-10-07,"1,730",Known people issue,leased 83%,Melissa Jones,2024-10-08,1624.6616617838542,1584.4617106119792,1664.8614908854167
Cortland Congress Park,2x2,2024-08-20,"2,764",Known people issue,,Joshua Bivens,2024-08-21,2673.5317191329655,2609.3869437423405,2737.6762503829655
Cortland Sugarloaf,2x1,2024-09-17,"1,650",Known product issue,,Zack Knab,2024-09-18,1611.3635777064733,1572.6910923549108,1650.0360630580358
Cortland Midtown East Phase 2 - Avenues,2x2,2024-10-21,"1,800",Other Action taken (see comment),"leased 94%, adj special and pricing to match comps",Melissa Jones,2024-10-22,1622.8816191260494,1585.1640898291744,1660.5992704932369
Lake Ridge,2x1,2024-10-02,"1,346",Baseline Rent Accepted,F90 95%,Melissa Jones,2024-10-03,1346.2008056640625,1313.1734619140625,1379.2281494140625
Cortland Lake Lotus,1x1,2024-11-05,"1,462",Baseline Rent Accepted,,Melissa Jones,2024-11-06,1436.711235289361,1403.8234179065485,1469.599174742486
Cortland Bull City,2x2,2024-09-19,"2,178",Low lead conversion,F90 91%,Melissa Jones,2024-09-20,2302.0780520384337,2247.4642825071837,2356.6918215696837
Sunbury Ridge,1x1,2024-10-02,"1,117",Baseline Rent Accepted,F90 90%,Melissa Jones,2024-10-03,1086.2586669921875,1061.0771789550781,1111.440185546875
Cortland East Cobb,1x1,2024-08-28,"1,575",Soft/Low trends do not support rent recommendation,,Zack Knab,2024-08-29,1641.9420880841778,1605.5917462873028,1678.2924298810528
Cortland East Cobb,1x1,2024-08-28,"1,575",Soft/Low trends do not support rent recommendation,,Zack Knab,2024-08-29,1641.9420880841778,1605.5917462873028,1678.2924298810528
Cortland at Valley Ranch,1x1,2024-08-11,"1,823",Strong/High trends do not support rent recommendation,,Ruchi Naik,2024-08-12,1755.8596051325565,1719.5143902888065,1792.2048199763065
Cortland at the Nations,1x1,2024-10-13,"1,690",Other Action taken (see comment),"leased 93%, need immed occ",Melissa Jones,2024-10-14,1802.2369384765625,1758.6810302734375,1845.7928479922716
Cortland Midtown East Phase 2 - Avenues,3x2,2024-10-14,"2,191",Strong/High trends do not support rent recommendation,leased 95.5%,Melissa Jones,2024-10-15,2051.408513849432,2000.9641446200285,2101.8526888760653
Cortland Lakemont,3x2,2024-11-07,"1,970",Other Action taken (see comment),"One unit, don't want to go below RR",Jason Halpert,2024-11-08,1900.5947672526042,1853.7934977213542,1947.3961588541667
Cortland North Brookhaven,2x2,2024-10-02,"2,190",Baseline Rent Accepted,,Zack Knab,2024-10-03,2143.035819412123,2095.9945509890294,2190.0773129294103
Cortland Desert Ridge,2x2,2024-07-24,"2,001",Soft/Low trends do not support rent recommendation,,Joshua Bivens,2024-07-25,2103.00492589614,2051.0096444522633,2155.00004308364
Cortland Duluth - Phase 2A,3x2,2024-09-08,"1,970",Strong/High trends do not support rent recommendation,,Zack Knab,2024-09-09,1870.1208089192708,1823.5635579427083,1916.6779378255208
Cortland MacArthur,2x2,2024-08-11,"2,134",Baseline Rent Accepted,,Ruchi Naik,2024-08-12,2146.107293379934,2093.862420333059,2198.351922286184
Cortland at the Hill,0x1,2024-09-16,"1,585",Strong/High trends do not support rent recommendation,,Zack Knab,2024-09-17,1467.7098451272036,1431.542730869391,1503.876959385016
Cortland 3131,1x1,2024-10-02,"1,485",Baseline Rent Accepted,,Zack Knab,2024-10-03,1487.7702980233198,1452.3838234139448,1523.1567726326948
Cortland Wren Northlake - Phase 1,1x1,2024-10-14,"1,430",Baseline Rent Accepted,leased 94%,Melissa Jones,2024-10-15,1419.630409798971,1385.679237923971,1453.5814596036585
Tramore Village,3x2,2024-09-22,"1,880",Soft/Low trends do not support rent recommendation,,Zack Knab,2024-09-23,1958.4605438232422,1913.2552581787108,2003.665771484375
Cortland Duluth - Phase 1C,1x1,2024-08-28,"1,375",Soft/Low trends do not support rent recommendation,,Zack Knab,2024-08-29,1351.9464679874786,1322.6078449406036,1381.2849689640411
Cortland West Palm,2x2,2024-11-05,"2,500",Baseline Rent Accepted,,Melissa Jones,2024-11-06,2475.989800347222,2415.864312065972,2536.115288628472
Cortland Falls River,1x1,2024-08-19,"1,265",Other Action taken (see comment),"F90 92%, concession implemented",Melissa Jones,2024-08-20,1227.1901041666667,1198.1770426432292,1256.2031656901042
Cortland at Coalton,3x2,2024-09-17,"4,178",Strong/High trends do not support rent recommendation,,Joshua Bivens,2024-09-18,4040.2502790178573,3939.869140625,4140.63134765625
Cortland at Coalton,3x2,2024-09-17,"4,178",Strong/High trends do not support rent recommendation,,Joshua Bivens,2024-09-18,4040.2502790178573,3939.869140625,4140.63134765625
Cortland Cary - Phase 1,2x2,2024-09-19,"1,810",Baseline Rent Accepted,F90 92%,Melissa Jones,2024-09-20,1780.6324334395558,1738.9636101973683,1822.3011346114308
Cortland Northlake,2x2.5,2024-08-21,"1,770",Strong/High trends do not support rent recommendation,F90 100%,Melissa Jones,2024-08-22,1656.6961624710648,1618.8366654007523,1694.5556595413773
Perimeter 5550,2x2,2024-08-20,"1,810",Baseline Rent Accepted,,Zack Knab,2024-08-21,1835.9462052530316,1790.2937394327191,1881.5985490030316
Cortland Midtown East Phase 1 - Vue 64,2x2,2024-10-14,"1,920",Strong/High trends do not support rent recommendation,leased 92%,Melissa Jones,2024-10-15,1758.2261934055118,1717.3443574680118,1799.1080293430118
Cortland Falls River,2x2,2024-10-07,"1,539",Baseline Rent Accepted,leased 91%,Melissa Jones,2024-10-08,1496.7158203125,1461.604248046875,1531.8275146484375
Cortland Belgate,2x2,2024-10-14,"1,625",Baseline Rent Accepted,leased 91%,Melissa Jones,2024-10-15,1649.2466473646566,1609.809513575594,1688.683781153719
Cortland North Brookhaven,2x2,2024-08-19,"2,180",Baseline Rent Accepted,,Zack Knab,2024-08-20,2179.9950375387853,2132.0296959843195,2227.960128892398
Cortland Research Park,2x2,2024-08-19,"1,520",Other Action taken (see comment),"F90 89%, concession implemented",Melissa Jones,2024-08-20,1471.0687120225693,1435.7000596788193,1506.4374864366318
Reserve at Abbie Lakes,2x1.5,2024-08-21,"1,271",Baseline Rent Accepted,F90 92%,Melissa Jones,2024-08-22,1261.2282307942708,1230.1808675130208,1292.2755940755208
Cortland Cap Hill,1x1,2024-08-20,"2,133",Strong/High trends do not support rent recommendation,,Joshua Bivens,2024-08-21,1967.8823784722222,1922.8189815945095,2012.9457863701714
Cortland North Druid Hills,1x1,2024-08-20,"1,780",Baseline Rent Accepted,,Zack Knab,2024-08-21,1807.1838924632352,1765.8187801585477,1848.5491268382352
Cortland at Green Valley,1x1,2024-07-24,"1,750",Baseline Rent Accepted,,Joshua Bivens,2024-07-25,1782.42126147778,1739.7365690949675,1825.1059538605925
Cortland Wren Northlake - Phase 1,0x1,2024-09-03,"1,250",Strong/High trends do not support rent recommendation,F90 94%,Melissa Jones,2024-09-04,1173.5190142463234,1145.2839068244484,1201.753999597886
The Bend at Broad,2x1,2024-10-23,"1,140",Baseline Rent Accepted,leased 92%,Melissa Jones,2024-10-24,1193.6856971153845,1164.349637545072,1223.0218787560095
Cortland Research Park,2x2,2024-10-14,"1,401",Known product issue,leased 87%,Melissa Jones,2024-10-15,1415.7964952256943,1381.8095567491318,1449.7834337022568
Cortland Belgate,1x1,2024-10-14,"1,376",Low lead conversion,leased 92%,Melissa Jones,2024-10-15,1416.6787931481185,1382.584432796556,1450.7730314293685
Cortland Lake Howell,2x2,2024-11-05,"1,740",Baseline Rent Accepted,,Melissa Jones,2024-11-06,1776.7073863636363,1733.6050914417613,1819.8098026622426
Cortland at the Hill,1x1,2024-08-28,"1,805",Other Action taken (see comment),Need to capture higher rates,Zack Knab,2024-08-29,1703.0953025589447,1662.1032371292572,1744.0873643338323
Cortland Holcomb Bridge,2x2,2024-08-28,"1,700",Other Action taken (see comment),Do not need to move that agressively down with how little we have vacant,Zack Knab,2024-08-29,1637.741001674107,1598.351109095982,1677.1310163225446
Jefferson Chase,2x2,2024-10-23,"1,430",Low lead conversion,leased 93%,Melissa Jones,2024-10-24,1487.6432373046875,1451.03837890625,1524.248095703125
Cortland Lake Lotus,2x2,2024-11-05,"1,875",Baseline Rent Accepted,,Melissa Jones,2024-11-06,1842.369384765625,1798.7066650390625,1886.0322265625
Abbie Lakes,2x2,2024-10-13,"1,310",Other Action taken (see comment),"leased 93%, less drastic decrease",Melissa Jones,2024-10-14,1223.5819440569196,1194.030308314732,1253.133579799107
Cortland NoDa,1x1.5,2024-09-19,"1,910",Baseline Rent Accepted,F90 78%,Melissa Jones,2024-09-20,1954.8217637803818,1910.1596272786458,1999.4839680989583
Cortland Belgate,3x2,2024-10-14,"1,881",Baseline Rent Accepted,leased 85%,Melissa Jones,2024-10-15,1963.5918344350962,1915.4684213491587,2011.7153695913462
Cortland at National Landing,2x1,2024-11-07,"2,754",Baseline Rent Accepted,leased 87%,Melissa Jones,2024-11-08,2816.5848795572915,2753.8243815104165,2879.3453776041665
Cortland Whitehall,1x1,2024-10-21,"1,380",Baseline Rent Accepted,leased 84%,Melissa Jones,2024-10-22,1375.046723778568,1344.688325341068,1405.4052442863806
Cortland Northlake,2x2,2024-08-21,"1,600",Baseline Rent Accepted,F90 97%,Melissa Jones,2024-08-22,1585.5753173828125,1552.614013671875,1618.5364990234375
Cortland at New Albany,1x1,2024-08-18,"1,550",Strong/High trends do not support rent recommendation,"F90 97%, 0 avail",Melissa Jones,2024-08-19,1517.978759765625,1480.279296875,1555.67822265625
Cortland at New Albany,1x1,2024-08-18,"1,531",Strong/High trends do not support rent recommendation,"F90 97%, 0 avail",Melissa Jones,2024-08-19,1517.978759765625,1480.279296875,1555.67822265625
Cortland Dublin,2x2,2024-08-18,"1,568",Baseline Rent Accepted,F90 88.5%,Melissa Jones,2024-08-19,1597.503173828125,1559.788330078125,1635.2181396484375
Cortland Powell,3x2.5,2024-08-28,"2,338",Baseline Rent Accepted,F90 100%,Melissa Jones,2024-08-29,2284.806396484375,2231.38134765625,2338.231201171875
Cortland Highcroft,3x2,2024-09-19,"2,075",Strong/High trends do not support rent recommendation,F90 96%,Melissa Jones,2024-09-20,2015.0286935659556,1966.2491102952224,2063.808312049279
Cortland North Brookhaven,3x2,2024-08-28,"2,650",Soft/Low trends do not support rent recommendation,,Zack Knab,2024-08-29,2652.0327497209823,2587.0666852678573,2716.9985700334823
Cortland at National Landing,0x1,2024-11-07,"2,032",Low lead conversion,leased 86%,Melissa Jones,2024-11-08,2082.786180284288,2039.435302734375,2126.1371629503037
Cortland Highcroft,2x1,2024-10-31,"1,480",Strong/High trends do not support rent recommendation,leased 94%,Melissa Jones,2024-11-01,1426.6306966145833,1390.9857991536458,1462.2755940755208
Cortland Highcroft,2x2,2024-10-07,"1,720",Baseline Rent Accepted,leased 94%,Melissa Jones,2024-10-08,1749.2030997440734,1706.8459220096984,1791.5603921824488
Cortland University North,1x1,2024-07-29,"1,280",Baseline Rent Accepted,F90 92%,Melissa Jones,2024-07-30,1318.7111409505208,1287.2095540364583,1350.2128499348958
Cortland West Nashville,3x2,2024-10-30,"2,740",Baseline Rent Accepted,leased 96%,Melissa Jones,2024-10-31,2694.1005132147607,2628.0218999335107,2760.1788823553857
The Addison at Sandy Springs,1x1,2024-08-18,"1,285",Other Action taken (see comment),Other FPs struggling with evictions,Zack Knab,2024-08-19,1364.5019775390624,1331.491845703125,1397.5119873046874
Cortland at New Albany,2x2.5,2024-08-28,"2,196",Baseline Rent Accepted,F90 91%,Melissa Jones,2024-08-29,2188.6358306884767,2137.034560139974,2240.2371419270835
Cortland Cotswold,2x2,2024-10-24,"1,530",Soft/Low trends do not support rent recommendation,leased 91%,Melissa Jones,2024-10-25,1602.111048081342,1563.061975815717,1641.160120346967
Cortland Duluth - Phase 2A,3x2,2024-10-02,"1,970",Strong/High trends do not support rent recommendation,,Zack Knab,2024-10-03,1870.1189778645833,1823.5618489583333,1916.6761067708333
Cortland Powell,2x2,2024-09-29,"1,840",Strong/High trends do not support rent recommendation,F90 97%,Melissa Jones,2024-09-30,1871.4527035361841,1831.4229774876644,1911.4824886924341
Cortland Decatur East,2x2,2024-08-28,"2,265",Other Action taken (see comment),holding high for if staleness kicks in,Zack Knab,2024-08-29,2309.475078876202,2256.286114032452,2362.663799579327
Abbie Lakes,2x1,2024-08-28,"1,229",Baseline Rent Accepted,F90 90.5%,Melissa Jones,2024-08-29,1226.6943940662202,1196.5955171130952,1256.7932710193452
Cortland Bull City,2x2,2024-08-28,"2,190",Soft/Low trends do not support rent recommendation,F90 88.5%,Melissa Jones,2024-08-29,2328.706304440553,2273.627935299928,2383.784673581178
Battery 1st Base,3x3,2024-08-28,"4,255",Baseline Rent Accepted,,Zack Knab,2024-08-29,4155.666666666667,4056.5665690104165,4254.766764322917
Cortland Duluth - Phase 2A,3x2,2024-08-28,"1,970",Strong/High trends do not support rent recommendation,,Zack Knab,2024-08-29,1870.1215413411458,1823.5642903645833,1916.6786702473958
Cortland North Brookhaven,1x1,2024-08-28,"1,675",Baseline Rent Accepted,,Zack Knab,2024-08-29,1708.4380335856958,1669.3874964763208,1747.4885706950708
Cortland Lex,3x2,2024-09-16,"2,330",Baseline Rent Accepted,,Zack Knab,2024-09-17,2352.4208984375,2298.7841796875,2406.0576171875
Cortland Seventy Seven,2x2,2024-09-23,"1,451",Low lead conversion,F90 82.5%,Melissa Jones,2024-09-24,1510.6873192725243,1475.5414452490868,1545.8333153662743
Cortland Oleander - Phase 2,1x1,2024-08-13,"1,665",Baseline Rent Accepted,,Zack Knab,2024-08-14,1631.5431729505688,1594.6469327161938,1668.4395352552563
Cortland Research Park,1x1,2024-07-16,"1,385",Baseline Rent Accepted,F90 91%,Melissa Jones,2024-07-17,1363.938720703125,1331.0355224609375,1396.8419189453125
Cortland Olde Raleigh,2x2,2024-07-16,"1,620",Baseline Rent Accepted,F90 90%,Melissa Jones,2024-07-17,1594.8513009207588,1557.5718819754463,1632.1305977957588
Cortland NoDa,2x2,2024-07-19,"2,321",Baseline Rent Accepted,F90 93%,Melissa Jones,2024-07-20,2320.8115334024233,2268.0388283242983,2373.5844826211733
Cortland West Houston,2x2,2024-07-16,"1,670",Baseline Rent Accepted,,Jason Halpert,2024-07-17,1701.6874095775463,1660.8338939525463,1742.5409252025463
Cortland at the Nations,1x1,2024-07-19,"1,816",Baseline Rent Accepted,F90 90%,Melissa Jones,2024-07-20,1815.7230224609375,1771.8299560546875,1859.6160875546034
Cortland Gateway Park,1x1,2024-07-16,"1,717","Cashflow strategy,  Elevated occupancy goal v. budget",,Joshua Bivens,2024-07-17,1775.4894205729167,1734.3627115885417,1816.6162516276042
Cortland at RTP,1x1,2024-07-19,"1,318",Baseline Rent Accepted,F90 89%,Melissa Jones,2024-07-20,1318.4102502581718,1289.3406701800468,1347.4798303362968
Cortland Bayside,3x2,2024-11-05,"3,000",Low lead conversion,,Melissa Jones,2024-11-06,3111.024658203125,3035.7177734375,3186.33154296875
Cortland University North,2x2,2024-07-19,"1,490",Baseline Rent Accepted,F90 91.5%,Melissa Jones,2024-07-20,1489.9670434091606,1454.1468529794731,1525.7873559091606
Abbie Lakes,1x1,2024-07-21,"1,178",Baseline Rent Accepted,F90 95%,Melissa Jones,2024-07-22,1177.5700044177827,1148.6992768787202,1206.4408540271577
Sunbury Ridge,2x1.5,2024-10-23,"1,480",Low lead conversion,leased 95%,Melissa Jones,2024-10-24,1541.383765811012,1505.3343273344494,1577.4332042875744
Cortland Falls River,2x2,2024-07-29,"1,624",Baseline Rent Accepted,F90 90%,Melissa Jones,2024-07-30,1631.4527587890625,1592.9727783203125,1669.932861328125
The Addison at Sandy Springs,2x2,2024-07-16,"1,620",Strong/High trends do not support rent recommendation,,Zack Knab,2024-07-17,1521.5606330422795,1485.5252326516545,1557.595911362592
Cortland Belgate,2x2,2024-07-29,"1,698",Baseline Rent Accepted,F90 93%,Melissa Jones,2024-07-30,1697.6441083021566,1656.997013575594,1738.291203028719
Cortland Whitehall,1x1,2024-07-29,"1,468",Baseline Rent Accepted,F90 92%,Melissa Jones,2024-07-30,1477.149751122318,1444.238618309818,1510.0607618645056
Cortland Midtown East Phase 1 - Vue 64,2x2,2024-07-18,"1,842",Baseline Rent Accepted,F90 85%,Melissa Jones,2024-07-19,1802.2265375092275,1760.18564395454,1844.2674368310163
Cortland Uptown Buckhead,1x1,2024-07-15,"1,460",Other Action taken (see comment),Negative amenity tags on september move ins. Keeping rents higher for immediates,Zack Knab,2024-07-16,1370.6586030105066,1338.3158295730066,1403.0013764480066
Cortland Rosslyn - Phase 1,1x1.5,2024-09-19,"3,276",Other Action taken (see comment),F90 100%,Melissa Jones,2024-09-20,4303.0,4230.1748046875,4375.8251953125
Cortland Duluth - Phase 2A,1x1,2024-07-15,"1,415",Other Action taken (see comment),Balancing phases,Zack Knab,2024-07-16,1300.5553269159227,1268.9944138299852,1332.1162400018602
The Estates at Johns Creek,2x2,2024-07-15,"2,135",Baseline Rent Accepted,,Zack Knab,2024-07-16,2131.958351024683,2084.222755321558,2179.693946727808
Cortland Cary - Phase 1,1x1,2024-08-12,"1,470",Strong/High trends do not support rent recommendation,F90 92%,Melissa Jones,2024-08-13,1498.953444355666,1464.4430683791036,1533.463942402541
Cortland at 2534,3x2,2024-08-20,"2,383",Soft/Low trends do not support rent recommendation,,Joshua Bivens,2024-08-21,2341.753173828125,2283.459228515625,2400.046875
Perimeter 5550,2x1,2024-09-15,"1,650",Strong/High trends do not support rent recommendation,,Zack Knab,2024-09-16,1561.8327229817708,1523.1201985677083,1600.5451253255208
Cortland East Cobb,2x2,2024-08-12,"2,090",Baseline Rent Accepted,,Zack Knab,2024-08-13,2095.9106807002313,2044.2999041521991,2147.5215205439813
Cortland Whitehall,1x1,2024-08-12,"1,483",Baseline Rent Accepted,F90 91%,Melissa Jones,2024-08-13,1508.603852684818,1474.906587059818,1542.3012403801306
Cortland at the Nations,2x2,2024-08-12,"2,505",Baseline Rent Accepted,F90 91%,Melissa Jones,2024-08-13,2537.913155691964,2476.572335379464,2599.253731863839
Cortland Windward,1x1,2024-08-12,"1,600",Other Action taken (see comment),right direction,Zack Knab,2024-08-13,1650.901279503191,1611.543369346941,1690.2593117297536
Cortland University City,1x1,2024-08-09,"1,295",Known product issue,F90 90%,Melissa Jones,2024-08-10,1204.359845100565,1175.288067756815,1233.4315003740026
Cortland Powell,2x2.5,2024-08-08,"1,960",Baseline Rent Accepted,F90 96%,Melissa Jones,2024-08-09,1927.4713186055671,1884.6858197380516,1970.2568646599266
Cortland Falls River,1x1,2024-07-19,"1,322",Baseline Rent Accepted,F90 92%,Melissa Jones,2024-07-20,1322.2494303385417,1290.8599039713542,1353.6390787760417
Cortland Cotswold,2x2,2024-08-08,"1,624",Baseline Rent Accepted,F90 90%,Melissa Jones,2024-08-09,1585.6985724954045,1547.059778550092,1624.337366440717
Cortland Powell,1x1,2024-07-23,"1,366",Baseline Rent Accepted,F90 87.5%,Melissa Jones,2024-07-24,1369.39453125,1338.65185546875,1400.13720703125
Cortland Seventy Seven,2x2,2024-08-09,"1,568",Baseline Rent Accepted,F90 86%,Melissa Jones,2024-08-10,1548.0786766943993,1511.9979882178368,1584.1593651709618
Cortland Belmar,1x1,2024-08-20,"1,852",Baseline Rent Accepted,,Joshua Bivens,2024-08-21,1870.586868513876,1825.814651717001,1915.3589632404385
Cortland West Houston,1x1,2024-07-16,"1,291",Other Action taken (see comment),Changing price position,Jason Halpert,2024-07-17,1340.0721393453664,1308.747066103179,1371.397212587554
Reserve at Abbie Lakes,2x1,2024-08-09,"1,126",Soft/Low trends do not support rent recommendation,F90 91%,Melissa Jones,2024-08-10,1250.0825737847222,1219.1674126519097,1280.9978569878472
Cortland University North,2x2,2024-08-09,"1,406",Baseline Rent Accepted,F90 88%,Melissa Jones,2024-08-10,1412.9880395029106,1379.0922875497856,1446.8837914560356
Jefferson Chase,3x2.5,2024-08-14,"1,855",Low lead conversion,F90 92%,Melissa Jones,2024-08-15,1929.2974446614583,1881.1093343098958,1977.4856770833333
Cortland Mirror Lake,2x1,2024-07-14,"1,674",Baseline Rent Accepted,,Kaitlin Dierks,2024-07-15,1628.95849609375,1589.228271484375,1668.6885986328125
Battery 1st Base,2x2,2024-07-15,"2,590",Strong/High trends do not support rent recommendation,,Zack Knab,2024-07-16,2454.4200920336175,2396.9327873461175,2511.9076408617425
Lake`s Edge,1x1,2024-08-18,"1,159",Baseline Rent Accepted,F90 91%,Melissa Jones,2024-08-19,1187.8455810546875,1158.7197265625,1216.971435546875
Cortland Highcroft,1x1,2024-08-19,"1,418",Known people issue,F90 90%,Melissa Jones,2024-08-20,1412.5842663995152,1379.5542371026402,1445.6144177667027
Cortland Peachtree Corners,1x1,2024-07-15,"1,645",Baseline Rent Accepted,,Zack Knab,2024-07-16,1706.8937165516588,1668.0193269032213,1745.7681062000963
Cortland Peachtree Corners,2x2,2024-07-15,"2,275",Baseline Rent Accepted,,Zack Knab,2024-07-16,2301.0494345388106,2245.3699911794356,2356.7288778981856
Cortland Holcomb Bridge,2x2,2024-07-14,"1,775",Baseline Rent Accepted,,Zack Knab,2024-07-15,1772.376743861607,1729.620884486607,1815.132603236607
Cortland Holcomb Bridge,2x2,2024-07-14,"1,775",Baseline Rent Accepted,,Zack Knab,2024-07-15,1772.376743861607,1729.620884486607,1815.132603236607
Cortland Powell,3x2.5,2024-07-14,"2,301",Baseline Rent Accepted,F90 97%,Melissa Jones,2024-07-15,2255.133056640625,2202.4501953125,2307.816162109375
Cortland Windward,1x1,2024-07-15,"1,645",Baseline Rent Accepted,,Zack Knab,2024-07-16,1638.249179893816,1599.2075539172536,1677.2908058703786
Lake`s Edge,2x1,2024-08-18,"1,266",Baseline Rent Accepted,F90 93%,Melissa Jones,2024-08-19,1275.1563720703125,1243.9180908203125,1306.3946533203125
Sunbury Ridge,2x1.5,2024-08-18,"1,540",Other Action taken (see comment),"F90 95%, smaller increase",Melissa Jones,2024-08-19,1576.297584170387,1539.375220889137,1613.219947451637
Cortland North Brookhaven,2x1,2024-08-19,"1,805",Baseline Rent Accepted,,Zack Knab,2024-08-20,1814.708788001019,1770.262254797894,1859.155321204144
Cortland NoDa,2x2,2024-08-08,"2,290",Baseline Rent Accepted,F90 92%,Melissa Jones,2024-08-09,2321.6035255899233,2268.8108009805483,2374.3962501992983
Cortland Cap Hill,2x2,2024-07-24,"3,164",Strong/High trends do not support rent recommendation,,Joshua Bivens,2024-07-25,2872.5489174447407,2806.5767494759907,2938.5210854134907
Cortland World Gateway,2x2,2024-07-14,"1,996",Baseline Rent Accepted,,Kaitlin Dierks,2024-07-15,1990.7136594082447,1944.294205036569,2037.1331215716423
Heritage District,2x2,2024-07-24,"1,624",Soft/Low trends do not support rent recommendation,,Joshua Bivens,2024-07-25,1703.7547756288109,1661.8011623475609,1745.7083889100609
Cortland Duluth - Phase 2A,1x1,2024-07-30,"1,415",Other Action taken (see comment),added staleness to 75%,Zack Knab,2024-07-31,1322.0356735956102,1289.9377732049852,1354.1336960565477
