AssetName,FloorPlanGroupName,RecommendationDate,InputtedRent,ChangeReason,Comment,User,Timestamp,recc_rate,recc_rate_lower,recc_rate_upper
Cortland Lone Tree,2x2,2024-05-21,"2,275",Baseline Rent Accepted,,Joshua Bivens,2024-05-22,2251.6772184551887,2198.1176481426887,2305.2370329083137
Cortland Duluth - Phase 2A,1x1,2024-06-16,"1,400",Strong/High trends do not support rent recommendation,,Zack Knab,2024-06-17,1280.5522751581102,1249.4913620721727,1311.6130661737352
Cortland Belgate,1x1,2024-06-13,"1,320",Baseline Rent Accepted,"F90 91%, 1 stale",Melissa Jones,2024-06-14,1322.128866390306,1290.398397640306,1353.8594572106185
Cortland NoDa,0x1,2024-08-12,"1,410",Strong/High trends do not support rent recommendation,F90 100%,Melissa Jones,2024-08-13,1342.8490467900815,1311.2614003057065,1374.436571204144
1000 Spalding,3x2,2024-07-01,"2,365",Baseline Rent Accepted,,Zack Knab,2024-07-02,2325.1314290364585,2268.4615071614585,2381.8013509114585
1000 Spalding,3x2,2024-07-01,"2,365",Baseline Rent Accepted,,Zack Knab,2024-07-02,2325.1314290364585,2268.4615071614585,2381.8013509114585
Cortland Perimeter Park,1x1,2024-06-24,"1,457",Baseline Rent Accepted,F90 93%,Melissa Jones,2024-06-25,1457.4279497931984,1425.5951861213234,1489.2607134650734
Lake`s Edge,1x1,2024-10-20,"1,106",Baseline Rent Accepted,leased 96%,Melissa Jones,2024-10-21,1126.6522216796875,1099.0561531066894,1154.2481689453125
Cortland Powell,2x2.5,2024-07-05,"2,045",Baseline Rent Accepted,F90 93%,Melissa Jones,2024-07-06,2044.5312274323792,1999.3023691898634,2089.760085674895
Cortland Onion Creek,2x2,2024-06-11,"1,776",Soft/Low trends do not support rent recommendation,,Jason Halpert,2024-06-12,1825.1242282006049,1783.2138278099799,1867.0345143964214
Cortland Cotswold,2x1,2024-05-16,"1,482",Baseline Rent Accepted,Baseline Rent Accepted,Melissa Jones,2024-05-17,1446.6861356847426,1411.47116986443,1481.901101505055
Cortland Highcroft,1x1,2024-11-07,"1,405",Other Action taken (see comment),leased 90%,Melissa Jones,2024-11-08,1364.6617810479527,1332.8297497979527,1396.4938122979527
Cortland Arbor Hills,2x2,2024-06-19,"2,149",Baseline Rent Accepted,,Ruchi Naik,2024-06-20,2176.5383738391806,2130.534184293927,2222.542729215802
Cortland Broomfield,1x1,2024-06-12,"1,824",Baseline Rent Accepted,,Joshua Bivens,2024-06-13,1855.4856206154336,1810.2796879982461,1900.6916753029336
Cortland NoDa,2x2,2024-06-20,"2,348",Baseline Rent Accepted,F90 95%,Melissa Jones,2024-06-21,2313.9926857461733,2261.3901466836733,2366.5949806680483
Cortland Powell,3x3,2024-06-06,"2,890",Soft/Low trends do not support rent recommendation,F90 86%,Melissa Jones,2024-06-07,3013.8037458147323,2951.7622419084823,3075.8452497209823
Cortland North Haven,1x1,2024-05-05,"1,512",Other Action taken (see comment),Agreed with reductions but less volatile,Jason Halpert,2024-05-06,1511.5784675844254,1476.994605279738,1546.162329889113
Cortland North Haven,1x1,2024-05-05,"1,585",Other Action taken (see comment),Agreed with reductions but less volatile,Jason Halpert,2024-05-06,1511.5784675844254,1476.994605279738,1546.162329889113
Perimeter 5550,1x1,2024-09-22,"1,365",Baseline Rent Accepted,,Zack Knab,2024-09-23,1391.563036047894,1358.395067297894,1424.7308827275815
Abbie Lakes,2x2,2024-06-20,"1,381",Baseline Rent Accepted,F90 93%,Melissa Jones,2024-06-21,1404.4342389787946,1370.3612409319196,1438.507114955357
Abbie Lakes,1x1,2024-06-13,"1,151",Baseline Rent Accepted,F90 98%,Melissa Jones,2024-06-14,1144.4063081287202,1116.3645600818452,1172.4479341052827
Cortland Congress Park,1x1,2024-06-12,"2,091",Strong/High trends do not support rent recommendation,,Joshua Bivens,2024-06-13,2002.0703627642463,1955.1110532103467,2049.029677447151
Cortland Seventy Seven,2x2,2024-06-13,"1,651",Baseline Rent Accepted,"F90 95%, 4 stale",Melissa Jones,2024-06-14,1650.5162987647118,1611.8746972022118,1689.1579003272118
Cortland Arbor Hills,1x1,2024-06-19,"1,649",Baseline Rent Accepted,,Ruchi Naik,2024-06-20,1666.1505126953125,1628.6118060172873,1703.6891985954123
Cortland Lakemont,1x1,2024-05-05,"1,250",Baseline Rent Accepted,Baseline Rent Accepted,Jason Halpert,2024-05-06,1225.4891579367898,1196.8540261008523,1254.1242897727273
Cortland Bull City,0x1,2024-05-27,"1,430",Baseline Rent Accepted,,Melissa Jones,2024-05-28,1431.025545445884,1395.0959800161966,1466.9551108755716
Cortland at Valley Ranch,2x2,2024-05-27,"2,339",Soft/Low trends do not support rent recommendation,net leased/F60 both 90% need a few more leases,Ruchi Naik,2024-05-28,2337.2322823660716,2283.3121163504466,2391.1522042410716
Cortland NoDa,3x2,2024-07-19,"2,665",Baseline Rent Accepted,F90 87.5%,Melissa Jones,2024-07-20,2665.244873046875,2601.77001953125,2728.7197265625
Cortland Bull City,0x1,2024-07-01,"1,475",Baseline Rent Accepted,F90 94%,Melissa Jones,2024-07-02,1494.137850133384,1456.630525914634,1531.6452964224466
Sunbury Ridge,2x1,2024-10-13,"1,360",Low lead conversion,leased 92%,Melissa Jones,2024-10-14,1430.3057454427083,1395.5064290364583,1465.1050618489583
Cortland Arbor Hills,1x1,2024-06-12,"1,639",Baseline Rent Accepted,,Ruchi Naik,2024-06-13,1651.4880267204123,1614.3159075797873,1688.660257542387
Cortland Onion Creek,1x1,2024-05-27,"1,450",Strong/High trends do not support rent recommendation,,Jason Halpert,2024-05-28,1399.5069530756787,1368.0483349116162,1430.9655712397412
Cortland University City,3x2,2024-05-28,"1,640",Baseline Rent Accepted,,Melissa Jones,2024-05-29,1632.1909722222222,1592.5355767144097,1671.8464898003472
Cortland Watermark,1x1,2024-05-28,"1,560",Strong/High trends do not support rent recommendation,,Zack Knab,2024-05-29,1511.9334398352582,1475.6615892493207,1548.2052904211957
Cortland Watermark,1x1,2024-05-28,"1,560",Strong/High trends do not support rent recommendation,,Zack Knab,2024-05-29,1511.9334398352582,1475.6615892493207,1548.2052904211957
Tramore Village,2x2,2024-05-28,"1,555",Baseline Rent Accepted,,Zack Knab,2024-05-29,1564.7851803626543,1528.1694577064043,1601.4010250892168
Tramore Village,2x2,2024-05-28,"1,570",Baseline Rent Accepted,,Zack Knab,2024-05-29,1564.7851803626543,1528.1694577064043,1601.4010250892168
Cortland Duluth - Phase 1C,2x2,2024-05-28,"1,810",Baseline Rent Accepted,,Zack Knab,2024-05-29,1800.687702804646,1762.349568039021,1839.025837570271
Cortland Duluth - Phase 1C,2x1,2024-05-28,"1,625",Baseline Rent Accepted,,Zack Knab,2024-05-29,1627.1951643462874,1592.6000715728499,1661.7902571197249
Cortland Avion Shadow Creek,2x2,2024-06-13,"2,275",Strong/High trends do not support rent recommendation,,Jason Halpert,2024-06-14,2202.55908203125,2154.4670033772786,2250.651123046875
The Addison at Sandy Springs,2x2,2024-05-21,"1,550",Baseline Rent Accepted,Baseline Rent Accepted,Zack Knab,2024-05-22,1586.7550766888787,1550.0319321576287,1623.4782212201287
Cortland Sugar Land,1x1,2024-05-05,"1,737",Other Action taken (see comment),Agreed with model reduction but less volatile,Jason Halpert,2024-05-06,1654.502828846807,1615.2788298233695,1693.7268278702445
Cortland Arbor Hills,2x2,2024-06-06,"2,224",Baseline Rent Accepted,,Ruchi Naik,2024-06-07,2178.5300730579306,2132.476078825177,2224.584233122052
Cortland Whitehall,2x2,2024-05-20,"1,857",Change in normal strategy due to dispo,,Melissa Jones,2024-05-21,1869.0992056039663,1824.8586050180288,1913.3399294339692
Cortland Cotswold,2x1,2024-05-20,"1,482",Baseline Rent Accepted,Baseline Rent Accepted,Melissa Jones,2024-05-21,1446.6861356847426,1411.47116986443,1481.901101505055
Cortland Mirror Lake,2x2,2024-06-16,"1,792",Soft/Low trends do not support rent recommendation,only FP not leasing,Kaitlin Dierks,2024-06-17,1732.084716796875,1689.8880615234375,1774.2813720703125
Cortland on Coyote Ridge,2x2,2024-06-17,"1,969",Baseline Rent Accepted,,Ruchi Naik,2024-06-18,2008.3901728877315,1960.748693395544,2056.0317224573205
1000 Spalding,2x1,2024-06-17,"1,730",Low lead volume,,Zack Knab,2024-06-18,1637.176114169034,1599.505215731534,1674.847012606534
Cortland Bellevue,0x1,2024-07-19,"1,420",Strong/High trends do not support rent recommendation,F90 93%,Melissa Jones,2024-07-20,1341.3853062220983,1309.2434605189733,1373.5270298549108
Cortland Vesta,1x1,2024-06-17,"1,700",Strong/High trends do not support rent recommendation,,Zack Knab,2024-06-18,1649.421876125072,1612.4622813985095,1686.381592921947
Cortland Flatirons,2x2,2024-06-18,"2,516",Strong/High trends do not support rent recommendation,,Joshua Bivens,2024-06-19,2541.3036295572915,2478.9220377604165,2603.6852213541665
Cortland Watermark,2x2.5,2024-06-17,"1,940",Baseline Rent Accepted,,Zack Knab,2024-06-18,1918.9896811627327,1871.2728842877327,1966.7063559674202
Cortland Lake Howell,1x1,2024-06-18,"1,600",Soft/Low trends do not support rent recommendation,,Kaitlin Dierks,2024-06-19,1654.2637774493244,1614.6402422930744,1693.8871905352619
Cortland Riverside,3x2,2024-07-04,"2,441",Baseline Rent Accepted,,Ruchi Naik,2024-07-05,2412.6553819444443,2357.0125596788193,2468.2979600694443
Cortland NoDa,0x1,2024-06-20,"1,458",Baseline Rent Accepted,F90 91%,Melissa Jones,2024-06-21,1458.3961659307065,1423.919969641644,1492.872362219769
Cortland Bull City,1x1,2024-05-06,"1,719",Baseline Rent Accepted,Baseline Rent Accepted,Melissa Jones,2024-05-07,1718.5306509381774,1679.0030630475524,1758.0582388288024
Cortland at Valley Ranch,2x2,2024-07-01,"2,195",Other Action taken (see comment),we lowered rate this Monday but not reflecting,Ruchi Naik,2024-07-02,2270.1612374441966,2217.9178292410716,2322.4044015066966
Cortland at Valley Ranch,2x2,2024-07-01,"2,195",Other Action taken (see comment),we lowered rate this Monday but not reflecting,Ruchi Naik,2024-07-02,2270.1612374441966,2217.9178292410716,2322.4044015066966
1000 Spalding,2x1,2024-06-03,"1,680",Other Action taken (see comment),Trying to not continue the drops on this floorplan. Far off from rent roll and going in the wrong direction of budget.,Zack Knab,2024-06-04,1636.6327792080965,1598.9755526455965,1674.290127840909
Cortland Powell,3x3,2024-07-05,"2,800",Low lead conversion,F90 86%,Melissa Jones,2024-07-06,3011.9648786272323,2949.9695172991073,3073.9604840959823
Cortland University City,3x2,2024-06-13,"1,650",Known product issue,F90 75%,Melissa Jones,2024-06-14,1590.2647026909722,1551.6574028862847,1628.8720024956597
Abbie Lakes,1x1,2024-06-20,"1,144",Baseline Rent Accepted,F90 98%,Melissa Jones,2024-06-21,1144.4063081287202,1116.3645600818452,1172.4479341052827
Cortland Perimeter Park,3x2,2024-05-28,"1,967",Baseline Rent Accepted,,Melissa Jones,2024-05-29,1966.5496868265086,1919.709232724946,2013.3901830212824
Cortland Cap Hill,0x1,2024-05-21,"1,747",Strong/High trends do not support rent recommendation,,Joshua Bivens,2024-05-22,1659.9080403645833,1621.6186116536458,1698.1973470052083
Cortland NoDa,0x1,2024-06-27,"1,448",Baseline Rent Accepted,F90 87%,Melissa Jones,2024-06-28,1431.3724842900815,1397.571825110394,1465.173143469769
Cortland on Orange,3x3,2024-06-30,"3,260",Baseline Rent Accepted,,Kaitlin Dierks,2024-07-01,3306.6665852864585,3224.8333333333335,3388.5000813802085
Cortland at Coalton,3x2,2024-06-18,"4,000",Strong/High trends do not support rent recommendation,,Joshua Bivens,2024-06-19,3840.8818359375,3745.484619140625,3936.27880859375
Fountain Wood,1x1,2024-05-23,"1,362",Baseline Rent Accepted,,Ruchi Naik,2024-05-24,1371.3771565755208,1339.7893880208333,1402.9649251302083
Cortland Prairie Creek,3x2,2024-05-23,"2,524",Soft/Low trends do not support rent recommendation,,Shalina Daswani,2024-05-24,2524.245444243809,2462.004721587559,2586.485922759434
Cortland at Valley Ranch,3x2,2024-05-23,"2,627",Baseline Rent Accepted,,Ruchi Naik,2024-05-24,2571.063286675347,2509.529839409722,2632.596978081597
Sunbury Ridge,1x1,2024-10-20,"1,125",Low lead conversion,leased 91%,Melissa Jones,2024-10-21,1163.9351806640625,1136.811767578125,1191.05859375
Reserve at Abbie Lakes,2x1,2024-09-18,"1,210",Other Action taken (see comment),"F90 94%, smaller increase",Melissa Jones,2024-09-19,1251.3202446831597,1220.3740776909722,1282.2664116753472
Abbie Lakes,2x1,2024-09-29,"1,275",Baseline Rent Accepted,F90 96%,Melissa Jones,2024-09-30,1290.7275971912202,1259.0278901599702,1322.4274262927827
Cortland Rosslyn - Phase 2,2x2,2024-10-31,"4,425",Strong/High trends do not support rent recommendation,leased 95%,Melissa Jones,2024-11-01,4284.492165487321,4187.924860719774,4381.059192094646
Reserve at Abbie Lakes,2x1.5,2024-09-15,"1,275","Cashflow strategy,  Elevated occupancy goal v. budget",leased 92%,Melissa Jones,2024-09-16,1333.8870442708333,1301.0232747395833,1366.7509358723958
Cortland Lone Tree,2x2,2024-09-17,"2,214",Soft/Low trends do not support rent recommendation,,Joshua Bivens,2024-09-18,2224.9587125958137,2172.0671110333137,2277.8503141583137
Cortland Viridian,0x1,2024-10-01,"1,305",Strong/High trends do not support rent recommendation,,Zack Knab,2024-10-02,1270.88232421875,1239.4853515625,1302.2794189453125
Cortland at the Nations,0x1,2024-09-29,"1,525",Strong/High trends do not support rent recommendation,F90 96%,Melissa Jones,2024-09-30,1424.657017299107,1391.0941510881696,1458.2198835100446
Lake Ridge,2x1,2024-10-30,"1,325",Baseline Rent Accepted,leased 95%,Melissa Jones,2024-10-31,1317.728515625,1285.4130859375,1350.0439453125
Cortland Dublin,2x2,2024-10-20,"1,566",Baseline Rent Accepted,leased 94%,Melissa Jones,2024-10-21,1599.7888997395833,1562.0337727864583,1637.5441487630208
Cortland Midtown East Phase 2 - Avenues,3x2,2024-10-21,"2,190",Other Action taken (see comment),"leased 95.5%, adj special and pricing to match comps",Melissa Jones,2024-10-22,2051.408513849432,2000.9641446200285,2101.8526888760653
Cortland Peachtree Corners,2x2.5,2024-10-30,"3,050",Baseline Rent Accepted,First rate change,Zack Knab,2024-10-31,3001.4933268229165,2927.4977213541665,3075.4889322916665
Cortland North Brookhaven,3x2,2024-09-16,"2,650",Soft/Low trends do not support rent recommendation,,Zack Knab,2024-09-17,2748.3970075334823,2681.0220075334823,2815.7722516741073
Cortland at Green Valley,2x2,2024-09-17,"2,183",Soft/Low trends do not support rent recommendation,,Joshua Bivens,2024-09-18,2139.782355813419,2088.3496890797333,2191.215217141544
Cortland Northlake,2x2,2024-10-20,"1,575",Strong/High trends do not support rent recommendation,leased 94%,Melissa Jones,2024-10-21,1493.1363118489583,1462.5069173177083,1523.7658284505208
Cortland Peachtree Corners,1x1,2024-09-17,"1,600",Baseline Rent Accepted,,Zack Knab,2024-09-18,1605.1339509266588,1568.8035065907213,1641.4643952625963
Cortland Dublin,1x1,2024-09-18,"1,370",Strong/High trends do not support rent recommendation,F90 98%,Melissa Jones,2024-09-19,1264.9171549479167,1234.0937906901042,1295.7406412760417
Cortland Rosslyn - Phase 2,2x2,2024-09-03,"4,276",Baseline Rent Accepted,F90 88%,Melissa Jones,2024-09-04,4188.142229924437,4093.9839427510246,4282.300837282274
Cortland Olde Raleigh,1x1,2024-10-07,"1,360",Strong/High trends do not support rent recommendation,leased 96%,Melissa Jones,2024-10-08,1260.2957835477941,1230.6375804227941,1289.9538646024816
Cortland Powell,1x1,2024-08-28,"1,364",Baseline Rent Accepted,F90 83%,Melissa Jones,2024-08-29,1349.705322265625,1319.6424560546875,1379.768310546875
Jefferson Chase,3x2.5,2024-09-29,"1,825",Soft/Low trends do not support rent recommendation,F90 92%,Melissa Jones,2024-09-30,1952.3412679036458,1903.5769856770833,2001.1055501302083
The Addison at Sandy Springs,1x1,2024-11-05,"1,285",Baseline Rent Accepted,,Zack Knab,2024-11-06,1284.7495361328124,1253.73330078125,1315.765771484375
Cortland North Dallas,0x1,2024-09-12,"1,149",Baseline Rent Accepted,,Ruchi Naik,2024-09-13,1145.5764647026283,1120.4752931098717,1170.6775438606394
1000 Spalding,2x1,2024-09-08,"1,560",Baseline Rent Accepted,,Zack Knab,2024-09-09,1554.335782137784,1518.735928622159,1589.935635653409
Cortland Lex,2x2.5,2024-09-16,"2,915",Strong/High trends do not support rent recommendation,,Zack Knab,2024-09-17,2822.0,2752.293701171875,2891.706298828125
Abbie Lakes,2x2,2024-09-02,"1,247",Baseline Rent Accepted,F90 89%,Melissa Jones,2024-09-03,1246.5690046037946,1216.4427839006696,1276.695347377232
Sunbury Ridge,2x1.5,2024-09-18,"1,544",Baseline Rent Accepted,F90 98%,Melissa Jones,2024-09-19,1544.109595889137,1507.991920107887,1580.2271496000744
Cortland on Coyote Ridge,1x1,2024-09-19,"1,408",Other Action taken (see comment),Current Occ 93.9%- still need more Occ,Ruchi Naik,2024-09-20,1472.3472726004463,1438.1913888113838,1506.5030343191963
Cortland at the Nations,2x2,2024-09-29,"2,370",Baseline Rent Accepted,F90 89.5%,Melissa Jones,2024-09-30,2424.942940848214,2366.426583426339,2483.459542410714
Cortland Highcroft,3x2,2024-10-31,"2,000",Soft/Low trends do not support rent recommendation,leased 92%,Melissa Jones,2024-11-01,1978.7251399113582,1930.8531142014724,2026.5971304086538
Cortland Decatur East,3x2,2024-07-22,"2,845",Baseline Rent Accepted,,Zack Knab,2024-07-23,2888.435431985294,2818.261359719669,2958.609504250919
Cortland Midtown East Phase 1 - Vue 64,1x1,2024-08-29,"1,420",Baseline Rent Accepted,F90 89.5%,Melissa Jones,2024-08-30,1383.3257638357736,1351.4076730154611,1415.2438546560861
Cortland Sugarloaf,2x2,2024-09-15,"1,700",Other Action taken (see comment),100% staleness getting some units to rec,Zack Knab,2024-09-16,1659.0621977306548,1619.4391508556548,1698.6853666759673
Cortland Sugarloaf,2x2,2024-09-15,"1,700",Other Action taken (see comment),100% staleness getting some units to rec,Zack Knab,2024-09-16,1659.0621977306548,1619.4391508556548,1698.6853666759673
Battery 2nd Base,1x1,2024-09-15,"1,825",Baseline Rent Accepted,,Zack Knab,2024-09-16,1835.7451350079837,1792.7621027814212,1878.7281672345462
Battery 2nd Base,1x1,2024-09-15,"1,825",Baseline Rent Accepted,,Zack Knab,2024-09-16,1835.7451350079837,1792.7621027814212,1878.7281672345462
Avington Park at Fossil Creek,2x1,2024-11-03,"2,972",Baseline Rent Accepted,,Shalina Daswani,2024-11-04,1442.3080647786458,1406.4586995442708,1478.1574300130208
Cortland Cotswold,2x2,2024-09-19,"1,565",Soft/Low trends do not support rent recommendation,F90 90%,Melissa Jones,2024-09-20,1623.8230842141545,1584.231165268842,1663.415003159467
Cortland 3131,2x2,2024-08-28,"1,875",Baseline Rent Accepted,,Zack Knab,2024-08-29,1862.004389223845,1816.9976753566575,1907.01098102072
Cortland Falls River,2x2,2024-10-28,"1,549",Low lead conversion,leased 92.5%,Melissa Jones,2024-10-29,1588.465576171875,1551.0601806640625,1625.8709716796875
Cortland Highcroft,1x1,2024-10-24,"1,473",Baseline Rent Accepted,leased 92%,Melissa Jones,2024-10-25,1468.5537488213902,1434.1244275323277,1502.9830701104527
Cortland Cotswold,2x1,2024-09-19,"1,510",Strong/High trends do not support rent recommendation,F90 96%,Melissa Jones,2024-09-20,1396.708230411305,1362.7427763097426,1430.6736845128676
Battery 1st Base,2x2,2024-09-15,"2,375",Baseline Rent Accepted,,Zack Knab,2024-09-16,2373.2596916429925,2317.8014396898675,2428.7181877367425
Tramore Village,2x2,2024-09-15,"1,555",Baseline Rent Accepted,,Zack Knab,2024-09-16,1522.7212155189043,1487.1570065345293,1558.2854245032793
Fairmont at Fossil Creek,2x2,2024-11-05,"1,822",Change in normal strategy due to dispo,,Jason Halpert,2024-11-06,1726.9951236122533,1684.4123599403783,1769.5778872841283
Cortland on Coyote Ridge,1x1,2024-09-15,"1,408",Other Action taken (see comment),holding to build back occupancy,Ruchi Naik,2024-09-16,1472.3472726004463,1438.1913888113838,1506.5030343191963
Cortland on Coyote Ridge,1x1,2024-09-15,"1,408",Other Action taken (see comment),"holding to build back occupancy, lowered FH instead",Ruchi Naik,2024-09-16,1472.3472726004463,1438.1913888113838,1506.5030343191963
Cortland Northlake,2x2,2024-09-15,"1,595",Strong/High trends do not support rent recommendation,"F90 94%, less drastic dec",Melissa Jones,2024-09-16,1489.7969970703125,1459.2301025390625,1520.36376953125
Cortland East Cobb,2x1,2024-11-04,"1,700",Baseline Rent Accepted,,Zack Knab,2024-11-05,1673.4808349609375,1632.065673828125,1714.89599609375
Cortland West Nashville,3x2,2024-10-20,"2,760",Baseline Rent Accepted,leased 96%,Melissa Jones,2024-10-21,2694.1005132147607,2628.0218999335107,2760.1788823553857
Cortland Cary - Phase 1,0x1,2024-07-22,"1,325",Known people issue,F90 91%,Melissa Jones,2024-07-23,1256.9289106889205,1228.0170454545455,1285.8407759232955
Cortland on Coyote Ridge,3x2,2024-09-19,"2,405",Baseline Rent Accepted,,Ruchi Naik,2024-09-20,2397.9486490885415,2340.1976725260415,2455.6993815104165
Cortland on Coyote Ridge,3x2,2024-09-19,"2,411",Baseline Rent Accepted,,Ruchi Naik,2024-09-20,2397.9486490885415,2340.1976725260415,2455.6993815104165
Cortland at National Landing,0x1,2024-10-31,"2,067",Baseline Rent Accepted,leased 86%,Melissa Jones,2024-11-01,2074.9904039171006,2032.806613498264,2117.174089219835
Cortland Sunbury,3x2.5,2024-10-06,"2,350",Baseline Rent Accepted,leased 100%,Melissa Jones,2024-10-07,2367.311279296875,2308.128662109375,2426.494140625
Cortland NoDa,0x1,2024-11-07,"1,374",Baseline Rent Accepted,leased 91%,Melissa Jones,2024-11-08,1342.8461171025815,1311.2587147588315,1374.433641516644
Cortland Whitehall,3x2,2024-10-21,"1,980",Low lead conversion,leased 92%,Melissa Jones,2024-10-22,1951.3478597005208,1904.5225423177083,1998.1732991536458
Jefferson Chase,3x2.5,2024-11-03,"1,879",Baseline Rent Accepted,leased 96%,Melissa Jones,2024-11-04,1926.8714192708333,1878.7439778645833,1974.9989827473958
Cortland Midtown East Phase 2 - Avenues,3x2,2024-08-29,"2,091",Baseline Rent Accepted,F90 95.5%,Melissa Jones,2024-08-30,2051.4181019176135,2000.9736217151988,2101.8626819957385
Cortland Hilliard,2x2,2024-09-15,"1,495",Baseline Rent Accepted,F90 91%,Melissa Jones,2024-09-16,1529.3473899147727,1492.5256125710227,1566.1691672585227
Cortland Oak Lawn,0x1,2024-11-03,"1,300",Baseline Rent Accepted,,Jason Halpert,2024-11-04,1329.3359795932113,1298.8353692416488,1359.8365899447738
Perimeter Circle,3x2,2024-11-05,"2,110",Baseline Rent Accepted,,Zack Knab,2024-11-06,2156.508544921875,2102.564453125,2210.452392578125
Cortland Sugar Land,3x2,2024-11-03,"2,245",Baseline Rent Accepted,,Jason Halpert,2024-11-04,2216.911525560462,2162.646388841712,2271.176662279212
Cortland Oleander - Phase 2,3x2,2024-08-20,"2,925",Baseline Rent Accepted,,Zack Knab,2024-08-21,2901.2694498697915,2829.9042154947915,2972.6344401041665
Cortland Cary - Phase 2,0x1,2024-07-15,"1,420",Strong/High trends do not support rent recommendation,F90 100%,Melissa Jones,2024-07-16,1180.1165771484375,1150.6136474609375,1209.6195068359375
Cortland Decatur East,3x2,2024-09-08,"2,815",Baseline Rent Accepted,,Zack Knab,2024-09-09,2812.200568704044,2743.932258157169,2880.468879250919
Cortland Decatur East,3x2,2024-09-08,"2,815",Baseline Rent Accepted,,Zack Knab,2024-09-09,2812.200568704044,2743.932258157169,2880.468879250919
Cortland at New Albany,2x1,2024-09-15,"1,755",Strong/High trends do not support rent recommendation,F90 93%,Melissa Jones,2024-09-16,1778.8639322916667,1734.5590006510417,1823.1688639322917
Cortland Cary - Phase 2,0x1,2024-08-21,"1,420",Strong/High trends do not support rent recommendation,F90 100%,Melissa Jones,2024-08-22,1180.1165771484375,1150.6136474609375,1209.6195068359375
Cortland One Twenty One,3x2,2024-09-12,"2,240",Other Action taken (see comment),,Ruchi Naik,2024-09-13,2190.86328125,2137.622802734375,2244.103515625
Cortland One Twenty One,3x2,2024-09-12,"2,240",Baseline Rent Accepted,,Ruchi Naik,2024-09-13,2190.86328125,2137.622802734375,2244.103515625
Cortland Rosslyn - Phase 1,1x2,2024-09-19,"3,760",Baseline Rent Accepted,F90 91%,Melissa Jones,2024-09-20,3686.2765891335225,3602.131036931818,3770.4220969460225
Battery 1st Base,3x3,2024-08-08,"4,300",Strong/High trends do not support rent recommendation,,Zack Knab,2024-08-09,4155.666666666667,4056.5665690104165,4254.766764322917
Cortland Rosslyn - Phase 2,3x3,2024-09-03,"9,670",Low lead volume,F90 0%,Melissa Jones,2024-09-04,12106.0478515625,11827.3974609375,12384.69921875
Cortland University North,2x1,2024-06-20,"1,450",Baseline Rent Accepted,F90 100%,Melissa Jones,2024-06-21,1415.3333740234375,1380.324951171875,1450.3416748046875
Cortland University North,2x1,2024-07-01,"1,450",Baseline Rent Accepted,F90 100%,Melissa Jones,2024-07-02,1415.3333740234375,1380.324951171875,1450.3416748046875
Cortland on the Loop,2x2,2024-11-25,"1,609",Other Action taken (see comment),,Joshua Bivens,2024-11-26,1758.2254895662006,1718.7788342927631,1797.6720227693256
Cortland Preston North,1x1,2025-01-12,"1,341",Other Action taken (see comment),-$4 to get us into new price point below $1200,Ruchi Naik,2025-01-13,1285.1834664104654,1258.2374214885904,1312.1296334026529
Cortland Biltmore Place,2x2,2025-01-13,"2,139",Other Action taken (see comment),Held the course,Joshua Bivens,2025-01-14,2066.1497664541566,2021.514970887382,2110.784746278007
Heights of Benbrook,2x1.5,2024-12-09,"1,315",Baseline Rent Accepted,Reno tweak,Jason Halpert,2024-12-10,1310.5340983072917,1280.1249186197917,1340.9432779947917
Cortland Dublin,1x1,2024-11-10,"1,325",Strong/High trends do not support rent recommendation,leased 94%,Melissa Jones,2024-11-11,1263.9621175130208,1233.1885579427083,1294.7355550130208
Attiva Peachtree,1x1,2025-01-13,"1,900",Baseline Rent Accepted,1955,Zack Knab,2025-01-14,1899.9246259765625,1854.9214619140625,1944.927685546875
Attiva Peachtree,1x1,2025-01-13,"1,955",Strong/High trends do not support rent recommendation,,Zack Knab,2025-01-14,1899.9246259765625,1854.9214619140625,1944.927685546875
Cortland West Palm,3x2,2025-01-13,"3,118",Soft/Low trends do not support rent recommendation,Dec $30; No apps T30 but getting pos tradeout.,Corinne Smith,2025-01-14,3227.57275390625,3148.28955078125,3306.855712890625
Cortland Estates at TPC,4x3,2024-12-18,"2,548",Baseline Rent Accepted,,Jason Halpert,2024-12-19,2445.5884174547696,2388.4387592516446,2502.7380756578946
Cortland Rosslyn - Phase 2,0x1,2024-12-09,"2,450",Strong/High trends do not support rent recommendation,leased 98%,Melissa Jones,2024-12-10,2367.754040776467,2312.463269292092,2423.044812260842
Cortland South Mountain,0x1,2024-11-13,"1,451",Strong/High trends do not support rent recommendation,,Joshua Bivens,2024-11-14,1383.5986328125,1351.6837158203125,1415.513671875
Cortland Rockrimmon,1x1,2024-11-13,"1,584",Strong/High trends do not support rent recommendation,,Joshua Bivens,2024-11-14,1460.6614990234375,1424.33251953125,1496.9906005859375
Cortland Desert Ridge,2x2,2024-11-13,"1,989",Strong/High trends do not support rent recommendation,,Joshua Bivens,2024-11-14,1968.0472824994256,1919.4260684742646,2016.6685001148896
Jefferson Chase,1x1,2024-11-10,"1,235",Strong/High trends do not support rent recommendation,leased 98%,Melissa Jones,2024-11-11,1083.5144449869792,1056.9056866963704,1110.1230875651042
